0,polarity,subjectivity,Sentiment
"first  product revenue 🔓  🦁👍> [](> revenue has already begun on our first product we offer, being the token audit.> > automated, fast, cheap and massively scalable. 🔐> > we will pool all of the collected revenue, ready for when revenue share goes live.> > multiple income streams coming, plus 2% tax towards the pool.",0.18571428571428572,0.49523809523809526,Positivo
the manlets just cooked a solid breakout on the btc pair while eth/btc just lost 0.05.the savagery is unmatched> [](> sol/btc has had a nice month long re-accumulation.> > i think the next mark-up phase leg begins soon.> > the soylano manlets are cooking.,0.13749999999999998,0.375,Positivo
:  - this major resistance in 2022 still is giving resistance now ... weekly major s/r flip area #cardano,0.0625,0.5,Positivo
#bitcoinnot sure what is going to happen here. local range breakout. still at key resistance.risk of lower high.nobody selling right now.stocks with bearish pressure.christmas approaching.lots of uncertainties. good time for me to take it easy.cpi friday too?,0.29714285714285715,0.6049206349206349,Positivo
looks like slow bleed before nukeobv looks awful and top goon x showing bear div on momentum,-0.26666666666666666,0.6333333333333333,Negativo
": day 1 ath - 4.5mday 3 ath - 19.1mday 6 ath - 43.1mnow, take a look at what  has done in the two months f…",0.0,0.0,Neutro
inverse head and shoulders breaking out... 👀👀👀,0.0,0.0,Neutro
#btc  1d,0.0,0.0,Neutro
ethbtc bottom is very very close 🫡> [](> eth is down 35% vs. btc since the #bitcoin bottom.> > meanwhile solana is up 165% vs. btc in the same period.> > here  the harsh truth: bitcoin stands alone as a long-term digital store of value.> > the savers and long-term thinkers calmly stack btc.> > >70% of btc has been held for…,0.034074074074074076,0.3756481481481481,Positivo
"#bitcoin broke out of the triangle, flipped the key s/r for support, and looks ready for the next leg.expecting new highs by the end of the week. santa rally.",0.08409090909090909,0.48863636363636365,Positivo
"#btci'm totally flat on leverage into the new year after what  been an amazing year for me in terms of growth and performanceyet somehow i feel guilty for taking a week off?not quite sure how that works!anyways, btc looks like business as usual here with this kind of pa…",0.15162337662337663,0.6454906204906204,Positivo
"#btci'm totally flat on leverage into the new year after what  been an amazing year in terms of growth and performanceyet somehow i feel guilty for taking a week off?not quite sure how that works!anyways, btc looks like business as usual with this kind of pa there are…",0.15162337662337663,0.6454906204906204,Positivo
"it  nearly time for ""dead"" chain to become undeadprice > narrative",-0.05,0.4,Negativo
gm!dumb maxis on linkedin are about to create an  bottomlast time i talked about dumb boomers on linkedin was when the crypto haters were celebrating the collapse of ftx,-0.375,0.5,Negativo
: hey cardanuts pump your coindo smart contracts even work?,0.21428571428571427,0.6428571428571429,Positivo
nailed  price action from aug to dec 🔮 🦁❤️‍🔥do you want an ltf update?> [](> /usdt 📈 🔮✔️> > say woof if you like accurate projections> > do you want another one?,0.25000000000000006,0.3666666666666667,Positivo
"bull market confirmation 👀historically, when #bitcoin  weekly rsi reaches levels this high for the first time after a bear market -- price has always pushed higher.i do not  think this time is different.",0.1366666666666667,0.49111111111111105,Positivo
breaking out with huge volume today. love to see it!,0.5125000000000001,0.75,Positivo
"#bitcoin has spent more than 6 years inside this rising channel.do not  expect that to change anytime soon. break ,000 and all bets are off.new all-time highs in 2024.",0.2,0.3,Positivo
everyone calling  deadsend it to,0.0,0.0,Neutro
"can we just get it over with, ?",0.0,0.0,Neutro
"dont know what  is but  is looking greatprolly a little more pa here and then its gonna pop to .20 > [](>  im interested in  and  doge , after that you can go to bed bro haha",0.190625,0.45,Positivo
"looks fine, over major resistance and 1 left before the run to .70ish starts. > [](>",0.15972222222222224,0.3333333333333333,Positivo
"looks fine, prolly will move slow but beyond the point shown, it rips face. > [](>  ive been looking at  and , both close to bullish tk cross on weekly and move into the cloud (on double settings). would you agree?",0.02916666666666666,0.22499999999999998,Positivo
weekly support retested on christmas rev share is gonna be *insane* after they made  in off-chain revenue in 1 day sellers gonna cry soonsend it to  and beyond with haste,-1.0,1.0,Negativo
operation liquidiate peter is a gosend it bros,0.0,0.0,Neutro
"breaking out full send it into end of yeargod candle time, no brakes",0.35,0.55,Positivo
testing weekly resistance for the 4th time👀,0.0,0.0,Neutro
#bitcoinlooks solid today,0.0,0.1,Neutro
"added some  to my longterm investment. 60 mil tvlbig backersfully regulated.> [](> 🚨 new borrower pool on clearpool prime! 🚨> > 🚀 the pool has been launched on #clearpoolprime by wincent, a leading crypto market maker with + daily volume and 300k+ daily transactions, and azure tide, a digital asset lender that counts many traditional family offices and…",0.11174242424242424,0.2840909090909091,Positivo
fresh break out looks ready to send,0.25,0.5,Positivo
: after everyone tells their family about  during xmas celebrations we will start this final push towards 1. after that…,0.0,1.0,Neutro
i think if see a new  uptrend form soon an obvious play is  to new highs over the next few weeks,0.014545454545454539,0.3018181818181819,Positivo
simple this is key for  close d above and looking good imo! close below no,0.21875,0.5142857142857143,Positivo
#bitcoin looks ready for new highs.bring it on.,0.16818181818181818,0.4772727272727273,Positivo
looks ready to explode,0.2,0.5,Positivo
50% hit form my post,0.0,0.0,Neutro
"as bullish as  looks, things are getting quite frothy now and linear perps open interest is getting to all time high  value.careful with the leverage lads, i assume we will  get some weird volatility.",-0.11333333333333333,0.68,Negativo
,0.0,0.0,Neutro
,0.0,0.0,Neutro
: chart looking super clean and pa being respected nicelyteam keeps shipping with 42 pairs vs 5 pairs on …,0.35,0.6833333333333333,Positivo
giving us a bit more time,0.5,0.5,Positivo
daily chart breakout / retest scenario inverted head and shoulders breakout and retested back the breakout zone / do we bounce from here?we shall see,0.0,0.0,Neutro
1hr,0.0,0.0,Neutro
been adding chunks to my  bag 🎯,0.0,0.0,Neutro
got our 356 target...now onto the blue sky,0.0,0.1,Neutro
"#btc starting that move lower?did not  trust it yesterday, trusted it even less this morning. update for the group this morning:",-0.08333333333333333,0.08333333333333334,Negativo
"big level here for  lose here we see a decent flush across the market — stay safelevel to flip is ,300 for",0.08333333333333333,0.3833333333333333,Positivo
,0.0,0.0,Neutro
:  super app - a first-of-its-kind solution for the brc20 networkour team is excited to present a prev…,0.23611111111111108,0.47222222222222215,Positivo
"so cool.....try out    new product and swap tokens like  and  native in your wallet!this is the future(private investor)> [](> swapping pre release is out. 🔄> > after a successful week of upgrades to the network, we have been able to turn swapping on. swap native   & more:> > > > reminder that swaps are limited to  per swap initially, as well as there being other limitations.",0.19832251082251082,0.42456709956709954,Positivo
4h it  a war between chickens....no trading zone for btc in my opinion,0.0,0.0,Neutro
"cracking resistance here is huge, going to take a few shots because when it goes it goes bigbounced off the line, invalidating reversal now",0.10000000000000003,0.5,Positivo
is a monstergreen arrow,0.0,0.0,Neutro
having a tough time with,-0.3888888888888889,0.8333333333333334,Negativo
price action will remain choppy in between these two levels.,-0.05,0.15000000000000002,Negativo
ethereum in a nutshell#prayforethereum,0.0,0.0,Neutro
": bull market confirmation 👀historically, when #bitcoin  weekly rsi reaches levels this high for the first time after a…",0.20500000000000002,0.43666666666666665,Positivo
picture perfect retest & now ready for next leg higher towards .50,0.3625,0.5,Positivo
lots of new listings on  👀 > [](> 📣 new listings on vertex!> > you can now long or short the following perp markets:> - -perp> - -perp> - -perp> - -perp> - -perp> > 🗓 trading: live> ⚡️ leverage: 10x,0.04454545454545454,0.34181818181818185,Positivo
i provided an entry spot at exactly 3.80  🤫,0.25,0.25,Positivo
omfg,0.0,0.0,Neutro
,0.0,0.0,Neutro
pumpingand its going to run even harder.> [](> scanning some charts.> > look like  might take of soon> > i am just the messenger,0.0,0.0,Neutro
up close,0.0,0.0,Neutro
absolutely flying since breaking the weekly level. soon.,0.2,0.9,Positivo
it’s hilarious watching the same people who fumbled the  etf trade over the last 3/4 months now say ethereum is dead while it’s about to put its macro lowthe next easiest trade over next few months is riding  etf hype - don’t fumble it,0.014285714285714282,0.2416666666666667,Positivo
.  .,0.0,0.0,Neutro
,0.0,0.0,Neutro
war in range 0.5% lol 🤣,0.8,0.7,Positivo
"look at this endless bleed, changing into an accumulation range and finally changing into an incoming expansion.textbook stuff. /",-0.0625,0.875,Negativo
whoa  > [](>  check,0.0,0.0,Neutro
while the exchange is still in testnet & set to launch in early 2024 i have already accumulated over 11  in rewards from the protocol i expect rewards to 20-30x monthly for each #0x0 holder once the exchange goes live > [](> if you want exchange exposure there probably isn’t better r/r in buying into #0x0 the first ever privacy exchange where all trades & holdings are 100% private & 100% fees given back to holders in > > at  market cap #0x0 can 50x to a  market cap in the bull,0.1643939393939394,0.3347222222222222,Positivo
"takes a few tries, but we will  get it",-0.15000000000000002,0.25,Negativo
like i said. delayed approval.  etf approval jan 8-10th they gave you a free ride up this entire time > [](> 1/2 the timeline confused on if  etf is delayed or approved > > let me help you out. it  a delayed approval,0.0,0.7083333333333334,Neutro
imagine imaginations come true.> [](>  - just imagine..,0.0,0.0,Neutro
:  daily chart breakout / retest scenario inverted head and shoulders breakout and retested back the breakout zone / do…,0.0,0.0,Neutro
there it goes,0.0,0.0,Neutro
ironically  looks amazing.,0.6000000000000001,0.9,Positivo
,0.0,0.0,Neutro
"more good news around the upcoming bitcoin spot etf decision. looks like january will a huge month!> [](> just in: 🇺🇸 sec is having ""rare joint conference call with prospective spot #bitcoin etf filers"" — fox business> > ""the decision is coming by jan 10"" 👀",0.36,0.7,Positivo
